Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,505213,-,-,-,37.97,-104.18,-7,1433,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Relative Humidity,Temperature,GHI,DNI,Cloud Type,Pressure,Wind Speed
2018,1,4,9,30,19.51,6.5,290,491,7,857,2.3000000000000003
2018,1,4,10,30,16.31,8.3,456,862,0,856,2.1
2018,1,4,11,30,15.09,9.600000000000001,541,1005,0,856,1.8
2018,1,4,12,30,14.44,10.200000000000001,543,1006,0,855,1.4000000000000001
2018,1,4,13,30,14.88,10,482,980,0,855,1.1
2018,1,4,14,30,26.07,8,366,917,0,855,1
2018,1,4,15,30,37.58,4.6000000000000005,206,787,0,855,1.3
2018,1,4,16,30,33.17,2,40,378,0,855,1.6
2018,1,4,17,30,33.67,0.9,0,0,0,855,1.6
2018,1,4,18,30,35.09,0.6000000000000001,0,0,0,856,1.5
2018,1,4,19,30,35.63,0.5,0,0,0,856,1.4000000000000001
2018,1,4,20,30,35.01,0.6000000000000001,0,0,0,856,1.3
2018,1,4,21,30,33.32,0.9,0,0,0,856,1.2000000000000002
2018,1,4,22,30,31.37,1.3,0,0,0,855,1
2018,1,4,23,30,31.52,1.3,0,0,0,855,1.1
2018,1,5,0,30,32.55,0.9,0,0,0,854,1.4000000000000001
2018,1,5,1,30,35.49,0.4,0,0,0,854,1.9000000000000001
2018,1,5,2,30,38.29,0.1,0,0,0,854,2.3000000000000003
2018,1,5,3,30,39.31,0,0,0,0,854,2.7
2018,1,5,4,30,38.6,0.1,0,0,0,854,2.9000000000000004
2018,1,5,5,30,37.02,0.2,0,0,0,855,2.8000000000000003
2018,1,5,6,30,34.63,0.5,0,0,0,855,2.6
2018,1,5,7,30,29.78,2.4000000000000004,29,294,0,855,2.6
2018,1,5,8,30,26.39,5.7,189,745,0,855,2.9000000000000004
2018,1,5,9,30,21.52,8.700000000000001,282,476,7,855,2.9000000000000004
2018,1,5,10,30,17.89,10.9,347,360,7,855,2.3000000000000003
2018,1,5,11,30,17.080000000000002,12.4,382,332,7,854,1.5
2018,1,5,12,30,17.29,13.100000000000001,354,236,7,854,0.7000000000000001
2018,1,5,13,30,22.330000000000002,12.200000000000001,213,61,6,854,0.4
2018,1,5,14,30,34.78,10,230,252,7,854,0.4
2018,1,5,15,30,35.54,7.5,110,59,7,854,0.6000000000000001
2018,1,5,16,30,33.77,5.5,35,232,0,854,0.8
2018,1,5,17,30,33.8,4.800000000000001,0,0,0,855,0.8
2018,1,5,18,30,34.6,4.9,0,0,0,855,0.9
2018,1,5,19,30,36.59,4.7,0,0,0,855,1
2018,1,5,20,30,38.9,4.3,0,0,0,855,1
2018,1,5,21,30,40.160000000000004,4.1000000000000005,0,0,0,855,0.9
2018,1,5,22,30,40.51,4.1000000000000005,0,0,7,855,0.8
2018,1,5,23,30,41.97,3.7,0,0,0,855,0.6000000000000001
2018,1,6,0,30,43.71,3.3000000000000003,0,0,4,855,0.6000000000000001
2018,1,6,1,30,46.68,2.7,0,0,4,855,0.7000000000000001
2018,1,6,2,30,50.480000000000004,2,0,0,7,855,1.1
2018,1,6,3,30,53.64,1.5,0,0,7,854,1.6
2018,1,6,4,30,55.370000000000005,1.3,0,0,7,854,2
2018,1,6,5,30,55.76,1.4000000000000001,0,0,7,853,2.2
2018,1,6,6,30,55.33,1.7000000000000002,0,0,6,853,2.3000000000000003
2018,1,6,7,30,51.03,3.1,13,1,6,853,2.5
2018,1,6,8,30,46.24,5.300000000000001,132,217,7,853,2.6
2018,1,6,9,30,40.67,7.5,191,99,7,853,2.4000000000000004
2018,1,6,10,30,37.12,9.1,260,77,7,853,2
2018,1,6,11,30,37.050000000000004,9.8,224,27,6,852,1.6
2018,1,6,12,30,42.47,10,199,19,6,851,1.3
2018,1,6,13,30,43.5,9.700000000000001,241,73,7,850,0.9
2018,1,6,14,30,45.71,8.8,149,36,7,849,0.8
2018,1,6,15,30,48.95,7.4,100,20,7,849,0.9
2018,1,6,16,30,50.79,6,15,0,6,848,1.1
2018,1,6,17,30,51.92,5.300000000000001,0,0,6,848,1.5
2018,1,6,18,30,51.88,5.300000000000001,0,0,6,847,1.8
2018,1,6,19,30,52.53,5.1000000000000005,0,0,6,847,2.3000000000000003
2018,1,6,20,30,54.33,4.6000000000000005,0,0,6,847,2.6
2018,1,6,21,30,56.300000000000004,4.3,0,0,6,846,2.7
2018,1,6,22,30,57.96,4.3,0,0,7,846,2.6
2018,1,6,23,30,61.54,4.2,0,0,7,846,2.6
2018,1,7,0,30,64.97,4,0,0,0,845,2.5
2018,1,7,1,30,67.65,3.6,0,0,0,845,2.6
2018,1,7,2,30,70.73,2.9000000000000004,0,0,7,845,2.8000000000000003
2018,1,7,3,30,74.88,2,0,0,7,846,2.8000000000000003
2018,1,7,4,30,78.37,1.5,0,0,6,847,2.8000000000000003
2018,1,7,5,30,79.85000000000001,1.6,0,0,7,849,2.8000000000000003
2018,1,7,6,30,82.25,1.7000000000000002,0,0,4,850,2.7
2018,1,7,7,30,76.88,2.8000000000000003,16,28,4,851,2.9000000000000004
2018,1,7,8,30,68.14,4.7,160,514,0,852,3.7
2018,1,7,9,30,59.11,6.4,319,701,0,853,3.7
2018,1,7,10,30,50.03,8,461,919,0,852,2.8000000000000003
2018,1,7,11,30,43.08,9.4,439,546,7,852,2.2
2018,1,7,12,30,37.57,10.600000000000001,532,958,0,851,2
2018,1,7,13,30,34.34,11.100000000000001,474,937,0,851,1.7000000000000002
2018,1,7,14,30,35.46,10.100000000000001,361,883,0,851,1.3
2018,1,7,15,30,50.620000000000005,6.6000000000000005,206,757,0,851,1.2000000000000002
2018,1,7,16,30,62.92,3.1,42,370,0,852,1.3
2018,1,7,17,30,67.76,1.6,0,0,0,853,1.1
2018,1,7,18,30,70.21000000000001,1,0,0,0,853,1
2018,1,7,19,30,69,1,0,0,0,854,0.8
2018,1,7,20,30,65.65,1.3,0,0,0,854,0.8
2018,1,7,21,30,62.95,1.4000000000000001,0,0,0,854,0.9
2018,1,7,22,30,61.04,1.3,0,0,0,854,1.3
2018,1,7,23,30,59.85,1,0,0,0,854,1.8
2018,1,8,0,30,58.800000000000004,0.7000000000000001,0,0,0,854,2.2
2018,1,8,1,30,57.93,0.4,0,0,0,853,2.4000000000000004
2018,1,8,2,30,57.15,0.2,0,0,0,853,2.5
2018,1,8,3,30,55.13,0.30000000000000004,0,0,0,853,2.5
2018,1,8,4,30,52.45,0.5,0,0,7,853,2.4000000000000004
2018,1,8,5,30,49.59,0.9,0,0,7,853,2.4000000000000004
2018,1,8,6,30,46.86,1.5,0,0,7,853,2.5
2018,1,8,7,30,40.54,3.7,16,2,7,853,2.8000000000000003
2018,1,8,8,30,36.28,6.9,101,22,7,853,2.9000000000000004
2018,1,8,9,30,30.740000000000002,9.600000000000001,235,239,7,853,2.4000000000000004
2018,1,8,10,30,25.88,12.200000000000001,383,506,7,852,1.5
2018,1,8,11,30,21.55,14.700000000000001,473,674,0,851,0.9
2018,1,8,12,30,19.37,16.1,511,851,0,850,0.8
2018,1,8,13,30,19.44,16.2,465,871,0,850,0.8
2018,1,8,14,30,25.97,14.3,353,759,0,850,0.7000000000000001
2018,1,8,15,30,41.72,10.8,121,41,7,849,0.7000000000000001
2018,1,8,16,30,40.15,8.4,24,2,7,849,0.6000000000000001
2018,1,8,17,30,39.97,7.800000000000001,0,0,7,850,1
2018,1,8,18,30,41.59,7.300000000000001,0,0,7,850,1.9000000000000001
2018,1,8,19,30,44.32,6.5,0,0,6,849,2.7
2018,1,8,20,30,45.67,5.9,0,0,7,849,3.2
2018,1,8,21,30,45.24,5.800000000000001,0,0,6,849,3.6
2018,1,8,22,30,43.43,6.1000000000000005,0,0,6,848,4
2018,1,8,23,30,41.35,6.4,0,0,6,848,4.2
2018,1,9,0,30,40.36,6.5,0,0,6,848,4.1000000000000005
2018,1,9,1,30,40.01,6.7,0,0,6,848,4
2018,1,9,2,30,39.730000000000004,6.7,0,0,6,848,3.9000000000000004
2018,1,9,3,30,42.01,5.9,0,0,6,848,3.6
2018,1,9,4,30,43.75,5,0,0,6,848,3.5
2018,1,9,5,30,45.22,4.5,0,0,6,848,3.3000000000000003
2018,1,9,6,30,45.19,4.7,0,0,6,849,3.3000000000000003
2018,1,9,7,30,40.56,6.800000000000001,15,1,4,849,3.7
2018,1,9,8,30,35.06,10.4,163,460,0,849,4
2018,1,9,9,30,29.28,13.8,342,870,0,849,3.7
2018,1,9,10,30,27.01,16.7,460,933,0,848,3.6
2018,1,9,11,30,25.57,18.5,500,838,0,847,3.8000000000000003
2018,1,9,12,30,24.04,19.5,485,752,0,845,4.1000000000000005
2018,1,9,13,30,23.3,19.700000000000003,471,936,0,845,4.2
2018,1,9,14,30,25.61,18.400000000000002,360,868,0,844,3.5
2018,1,9,15,30,35.96,15.100000000000001,207,735,0,844,2.7
2018,1,9,16,30,42.77,12,48,395,0,844,2.8000000000000003
2018,1,9,17,30,46.11,10.5,0,0,0,844,3.3000000000000003
2018,1,9,18,30,51.09,9.3,0,0,0,844,3.7
2018,1,9,19,30,56.99,8.200000000000001,0,0,0,844,3.8000000000000003
2018,1,9,20,30,62.07,7.300000000000001,0,0,0,844,3.6
2018,1,9,21,30,66.43,6.5,0,0,0,843,3.4000000000000004
2018,1,9,22,30,69.92,5.9,0,0,0,842,3.2
2018,1,9,23,30,72.84,5.4,0,0,0,842,3
2018,1,10,0,30,74.38,5.1000000000000005,0,0,0,842,2.9000000000000004
2018,1,10,1,30,74.89,4.9,0,0,0,841,2.8000000000000003
2018,1,10,2,30,73.94,5,0,0,8,841,2.7
2018,1,10,3,30,73.18,5.2,0,0,7,840,2.6
2018,1,10,4,30,74.83,5,0,0,0,839,2.5
2018,1,10,5,30,75.96000000000001,4.9,0,0,0,839,2.3000000000000003
2018,1,10,6,30,73.09,5.5,0,0,6,838,2.2
2018,1,10,7,30,64.93,7.300000000000001,16,2,7,838,2.6
2018,1,10,8,30,53.56,10.5,185,704,0,838,4.1000000000000005
2018,1,10,9,30,42.74,13.8,342,853,0,837,5.6000000000000005
2018,1,10,10,30,34.62,15.9,428,747,0,836,5.9
2018,1,10,11,30,30.57,17,419,429,7,835,5.4
2018,1,10,12,30,28.43,17.400000000000002,241,89,7,834,4.800000000000001
2018,1,10,13,30,28.01,17,324,212,7,833,4.1000000000000005
2018,1,10,14,30,32.35,15.4,101,11,6,833,3.1
2018,1,10,15,30,40.2,12.8,96,14,6,834,2.1
2018,1,10,16,30,49.1,10.600000000000001,23,1,6,835,2
2018,1,10,17,30,56.26,9.600000000000001,0,0,7,836,2.9000000000000004
2018,1,10,18,30,65.71000000000001,8.5,0,0,6,837,3.4000000000000004
2018,1,10,19,30,73.35000000000001,7,0,0,9,838,3.5
2018,1,10,20,30,79.75,5,0,0,6,839,4.1000000000000005
2018,1,10,21,30,82.68,2.7,0,0,6,841,4.7
2018,1,10,22,30,80.42,0.7000000000000001,0,0,9,843,5.1000000000000005
2018,1,10,23,30,75.71000000000001,-1,0,0,7,845,5.2
2018,1,11,0,30,71,-2.3000000000000003,0,0,7,846,4.7
2018,1,11,1,30,66.92,-3.1,0,0,7,847,3.9000000000000004
2018,1,11,2,30,66.04,-3.5,0,0,7,847,3
2018,1,11,3,30,65.19,-3.5,0,0,7,848,2.1
2018,1,11,4,30,63.83,-3.4000000000000004,0,0,7,849,1.2000000000000002
2018,1,11,5,30,65.39,-3.9000000000000004,0,0,7,850,0.7000000000000001
2018,1,11,6,30,64.93,-4.3,0,0,0,851,0.8
2018,1,11,7,30,56.5,-2.6,31,279,0,852,1.3
2018,1,11,8,30,47.4,0.1,196,739,0,854,0.8
2018,1,11,9,30,39.94,2.4000000000000004,359,886,0,854,0.7000000000000001
2018,1,11,10,30,34.31,4.2,482,954,0,854,1.5
2018,1,11,11,30,28.93,5.7,550,985,0,854,2.3000000000000003
2018,1,11,12,30,24.73,6.7,555,989,0,853,2.8000000000000003
2018,1,11,13,30,21.93,7.300000000000001,498,966,0,853,2.9000000000000004
2018,1,11,14,30,21.45,6.9,383,907,0,853,2.3000000000000003
2018,1,11,15,30,30.310000000000002,4.4,225,781,0,853,1.2000000000000002
2018,1,11,16,30,44.65,1.3,55,440,0,854,0.5
2018,1,11,17,30,44.53,-0.5,0,0,0,854,0.5
2018,1,11,18,30,48.47,-1.7000000000000002,0,0,0,855,0.8
2018,1,11,19,30,51.4,-2.4000000000000004,0,0,0,855,1.1
2018,1,11,20,30,52.82,-2.7,0,0,0,854,1.4000000000000001
2018,1,11,21,30,53.34,-2.8000000000000003,0,0,0,854,1.7000000000000002
2018,1,11,22,30,52.28,-2.4000000000000004,0,0,0,853,2
2018,1,11,23,30,52.14,-2.1,0,0,0,852,2.4000000000000004
2018,1,12,0,30,52.17,-2,0,0,0,851,2.6
2018,1,12,1,30,51.81,-1.8,0,0,0,851,2.7
2018,1,12,2,30,51.370000000000005,-1.4000000000000001,0,0,0,851,2.7
2018,1,12,3,30,51.1,-0.9,0,0,0,850,3.1
2018,1,12,4,30,51.33,-0.6000000000000001,0,0,0,850,3.6
2018,1,12,5,30,51.49,-0.2,0,0,0,850,4
2018,1,12,6,30,51.61,0.2,0,0,0,850,4.3
2018,1,12,7,30,47.49,2,30,284,0,850,4.5
2018,1,12,8,30,42.49,5,194,743,0,851,4.9
2018,1,12,9,30,35.6,8.1,356,887,0,852,5.800000000000001
2018,1,12,10,30,29.92,10.700000000000001,379,486,4,852,6.4
2018,1,12,11,30,25.22,12.200000000000001,404,368,4,851,6.300000000000001
2018,1,12,12,30,22.75,12.600000000000001,547,957,0,851,6
2018,1,12,13,30,23.27,11.9,221,90,7,852,5.800000000000001
2018,1,12,14,30,28.34,10.100000000000001,75,8,7,853,5.5
2018,1,12,15,30,40.59,7.4,144,141,8,855,4.800000000000001
2018,1,12,16,30,58.44,4.3,18,0,4,857,4.1000000000000005
2018,1,12,17,30,73.04,1.9000000000000001,0,0,4,858,3.2
2018,1,12,18,30,82.56,0.30000000000000004,0,0,4,860,2
2018,1,12,19,30,86.91,-0.6000000000000001,0,0,4,861,1.1
2018,1,12,20,30,88.23,-1,0,0,0,862,1
2018,1,12,21,30,90.79,-1.7000000000000002,0,0,0,862,1.1
2018,1,12,22,30,93.72,-2.5,0,0,0,862,1.1
2018,1,12,23,30,95.73,-3.1,0,0,0,861,1
2018,1,13,0,30,95.38,-3.3000000000000003,0,0,0,861,0.9
2018,1,13,1,30,91.59,-3,0,0,0,860,0.8
2018,1,13,2,30,87.38,-2.6,0,0,0,860,0.7000000000000001
2018,1,13,3,30,83.68,-2.3000000000000003,0,0,0,860,0.8
2018,1,13,4,30,80.53,-2.2,0,0,0,859,1
2018,1,13,5,30,77.72,-2.2,0,0,0,860,1.3
2018,1,13,6,30,72.87,-1.9000000000000001,0,0,0,860,1.8
2018,1,13,7,30,61.71,-0.1,32,306,0,860,2.6
2018,1,13,8,30,49.550000000000004,2.9000000000000004,114,206,4,860,2.9000000000000004
2018,1,13,9,30,42.15,5.6000000000000005,283,429,0,860,2.2
2018,1,13,10,30,35.72,7.7,477,949,0,859,1.7000000000000002
2018,1,13,11,30,30.2,9.4,544,974,0,858,1.7000000000000002
2018,1,13,12,30,26.19,10.600000000000001,550,976,0,857,1.8
2018,1,13,13,30,24.400000000000002,11,492,944,0,857,1.4000000000000001
2018,1,13,14,30,25.37,10.4,378,867,0,856,0.7000000000000001
2018,1,13,15,30,39.82,7.9,162,148,7,856,0.30000000000000004
2018,1,13,16,30,45.35,5.4,31,3,7,856,0.5
2018,1,13,17,30,44.300000000000004,4.5,0,0,6,856,1.1
2018,1,13,18,30,48.94,3.6,0,0,7,857,1.9000000000000001
2018,1,13,19,30,52.72,2.6,0,0,0,857,2.5
2018,1,13,20,30,55.65,1.8,0,0,0,858,2.7
2018,1,13,21,30,58.57,1.1,0,0,0,858,2.8000000000000003
2018,1,13,22,30,60.980000000000004,0.5,0,0,0,859,2.8000000000000003
2018,1,13,23,30,61.68,0.2,0,0,0,859,2.8000000000000003
2018,1,14,0,30,61.71,0,0,0,0,859,2.9000000000000004
2018,1,14,1,30,62.04,-0.30000000000000004,0,0,0,859,2.9000000000000004
2018,1,14,2,30,62.34,-0.6000000000000001,0,0,0,860,3
2018,1,14,3,30,63.03,-1,0,0,0,860,3
2018,1,14,4,30,63.83,-1.4000000000000001,0,0,0,860,3
2018,1,14,5,30,64.8,-1.8,0,0,0,861,2.8000000000000003
2018,1,14,6,30,62.870000000000005,-1.6,0,0,0,861,2.7
2018,1,14,7,30,54.86,0.4,32,311,0,861,3.3000000000000003
2018,1,14,8,30,44.46,3.8000000000000003,197,764,0,861,3.4000000000000004
2018,1,14,9,30,36.49,7.1000000000000005,359,903,0,860,2.7
2018,1,14,10,30,29.16,10.3,485,972,0,859,2.2
2018,1,14,11,30,23.71,12.700000000000001,554,995,0,857,1.5
2018,1,14,12,30,19.88,14.4,560,995,0,856,1.2000000000000002
2018,1,14,13,30,17.81,15.100000000000001,504,972,0,855,1.3
2018,1,14,14,30,18.91,14.100000000000001,391,920,0,855,0.9
2018,1,14,15,30,38.81,10.8,229,746,0,854,0.7000000000000001
2018,1,14,16,30,41.34,7.1000000000000005,51,191,7,855,0.9
2018,1,14,17,30,42.31,4.9,0,0,0,855,1
2018,1,14,18,30,45.71,3.7,0,0,0,855,1
2018,1,14,19,30,46.94,3.1,0,0,0,855,0.8
2018,1,14,20,30,46.94,2.8000000000000003,0,0,0,855,0.8
2018,1,14,21,30,48.370000000000005,2.1,0,0,0,855,1.1
2018,1,14,22,30,50.06,1.2000000000000002,0,0,0,854,1.4000000000000001
2018,1,14,23,30,51.06,0.5,0,0,0,854,1.6
2018,1,15,0,30,53.18,-0.1,0,0,0,854,1.8
2018,1,15,1,30,57.06,-0.7000000000000001,0,0,0,854,1.9000000000000001
2018,1,15,2,30,61.230000000000004,-1.4000000000000001,0,0,0,855,2.2
2018,1,15,3,30,66.87,-2.3000000000000003,0,0,0,856,2.7
2018,1,15,4,30,76.46000000000001,-3.1,0,0,0,858,3
2018,1,15,5,30,84.35000000000001,-3.6,0,0,0,859,3
2018,1,15,6,30,84.31,-3.7,0,0,0,860,3
2018,1,15,7,30,79.56,-3.4000000000000004,24,155,0,861,3.1
2018,1,15,8,30,71.48,-2.7,100,310,0,861,3.2
2018,1,15,9,30,63.68,-1.9000000000000001,27,0,4,862,3.3000000000000003
2018,1,15,10,30,57.24,-1.1,71,0,4,862,3.3000000000000003
2018,1,15,11,30,52.25,-0.4,166,0,4,861,3.3000000000000003
2018,1,15,12,30,49.550000000000004,-0.1,139,0,4,860,3.6
2018,1,15,13,30,48.06,-0.1,130,0,4,860,4.1000000000000005
2018,1,15,14,30,48.15,-0.7000000000000001,90,0,4,860,4.5
2018,1,15,15,30,49.51,-1.9000000000000001,129,323,4,861,4.5
2018,1,15,16,30,50.97,-3.5,22,64,4,862,4.3
2018,1,15,17,30,49.47,-4.800000000000001,0,0,4,863,4
2018,1,15,18,30,45.34,-5.6000000000000005,0,0,4,864,3.4000000000000004
2018,1,15,19,30,41.77,-6.300000000000001,0,0,4,864,2.5
2018,1,15,20,30,41.800000000000004,-7,0,0,0,865,1.9000000000000001
2018,1,15,21,30,41.15,-7.5,0,0,0,865,1.6
2018,1,15,22,30,40.85,-7.9,0,0,0,865,1.5
2018,1,15,23,30,39.93,-8.200000000000001,0,0,0,865,1.4000000000000001
2018,1,16,0,30,39.4,-8.3,0,0,0,864,1.2000000000000002
2018,1,16,1,30,39.19,-8.200000000000001,0,0,0,864,1
2018,1,16,2,30,39.39,-8,0,0,0,864,0.9
2018,1,16,3,30,40.29,-7.9,0,0,0,863,1
