Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,505213,-,-,-,37.97,-104.18,-7,1433,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Relative Humidity,Temperature,GHI,DNI,Cloud Type,Pressure,Wind Speed
2021,1,1,0,30,55.08,-3.5,0,0,8,849,1.7000000000000002
2021,1,1,1,30,56.9,-3.6,0,0,7,850,1.9000000000000001
2021,1,1,2,30,58.56,-3.7,0,0,0,850,2.2
2021,1,1,3,30,60.02,-3.8000000000000003,0,0,0,850,2.5
2021,1,1,4,30,60.97,-3.8000000000000003,0,0,0,851,2.7
2021,1,1,5,30,61.97,-3.8000000000000003,0,0,0,851,2.7
2021,1,1,6,30,61.84,-3.4000000000000004,0,0,0,852,2.8000000000000003
2021,1,1,7,30,56.74,-1.7000000000000002,16,0,4,853,3.5
2021,1,1,8,30,50.25,0.8,83,10,8,853,4.1000000000000005
2021,1,1,9,30,44.13,3.1,235,145,7,854,4.2
2021,1,1,10,30,38.52,4.800000000000001,339,250,7,853,3.9000000000000004
2021,1,1,11,30,36.93,5.800000000000001,399,375,8,853,3.4000000000000004
2021,1,1,12,30,36.72,6.300000000000001,416,415,8,852,2.9000000000000004
2021,1,1,13,30,37.24,6.300000000000001,352,312,8,852,2.2
2021,1,1,14,30,40.13,5.300000000000001,266,303,8,852,1.3
2021,1,1,15,30,54.17,3.2,111,63,8,852,0.8
2021,1,1,16,30,54.94,1.1,17,1,8,853,1
2021,1,1,17,30,57.21,-0.1,0,0,8,853,1.2000000000000002
2021,1,1,18,30,60.27,-0.8,0,0,5,854,1.1
2021,1,1,19,30,62.47,-1.3,0,0,5,854,1
2021,1,1,20,30,63.79,-1.7000000000000002,0,0,5,854,1
2021,1,1,21,30,64.11,-2,0,0,5,853,1
2021,1,1,22,30,62.84,-2.1,0,0,5,853,0.9
2021,1,1,23,30,60.7,-2,0,0,4,852,0.9
2021,1,2,0,30,57.92,-1.7000000000000002,0,0,0,852,0.9
2021,1,2,1,30,56.07,-1.7000000000000002,0,0,4,851,1.2000000000000002
2021,1,2,2,30,56.39,-2,0,0,0,851,1.7000000000000002
2021,1,2,3,30,57.45,-2.3000000000000003,0,0,0,850,2.3000000000000003
2021,1,2,4,30,57.27,-2.5,0,0,0,850,3
2021,1,2,5,30,58.13,-2.9000000000000004,0,0,0,850,3.4000000000000004
2021,1,2,6,30,56.79,-2.8000000000000003,0,0,0,850,3.7
2021,1,2,7,30,50.45,-1.5,22,156,0,850,4.4
2021,1,2,8,30,40.09,1.4000000000000001,175,614,0,850,4.9
2021,1,2,9,30,32.42,4.7,355,920,0,849,4.9
2021,1,2,10,30,26.23,7.5,474,981,0,848,4.5
2021,1,2,11,30,22.28,9.3,538,1006,0,847,3.7
2021,1,2,12,30,19.900000000000002,10.4,539,1006,0,846,2.8000000000000003
2021,1,2,13,30,19.28,10.5,478,980,0,846,1.9000000000000001
2021,1,2,14,30,29.080000000000002,8.8,361,917,0,846,1.1
2021,1,2,15,30,40.78,5.6000000000000005,200,773,0,846,0.9
2021,1,2,16,30,38.08,2.9000000000000004,36,348,0,847,1.4000000000000001
2021,1,2,17,30,41.27,1.3,0,0,0,848,2.3000000000000003
2021,1,2,18,30,45.78,0.30000000000000004,0,0,0,849,3.2
2021,1,2,19,30,48.46,-0.2,0,0,0,849,3.6
2021,1,2,20,30,50.39,-0.6000000000000001,0,0,0,850,3.6
2021,1,2,21,30,51.84,-1,0,0,0,850,3.6
2021,1,2,22,30,51.99,-1.2000000000000002,0,0,0,850,3.7
2021,1,2,23,30,52.11,-1.5,0,0,0,850,3.7
2021,1,3,0,30,52.19,-1.8,0,0,0,850,3.5
2021,1,3,1,30,52.65,-2.1,0,0,0,850,3.3000000000000003
2021,1,3,2,30,52.74,-2.3000000000000003,0,0,0,849,3.1
2021,1,3,3,30,52.67,-2.4000000000000004,0,0,0,849,2.9000000000000004
2021,1,3,4,30,51.88,-2.3000000000000003,0,0,0,849,3
2021,1,3,5,30,50.550000000000004,-2.1,0,0,0,849,3.2
2021,1,3,6,30,47.93,-1.6,0,0,0,850,3.4000000000000004
2021,1,3,7,30,41.410000000000004,0.30000000000000004,19,72,4,850,4.1000000000000005
2021,1,3,8,30,33.01,3.2,186,707,0,850,4.6000000000000005
2021,1,3,9,30,26.44,6.2,349,891,0,849,4.4
2021,1,3,10,30,21.37,8.8,467,953,0,848,4.1000000000000005
2021,1,3,11,30,18.900000000000002,10.5,526,971,0,847,3.8000000000000003
2021,1,3,12,30,18.150000000000002,11.700000000000001,525,967,0,846,3.5
2021,1,3,13,30,19.46,12,463,935,0,846,3
2021,1,3,14,30,28.22,10.700000000000001,346,862,0,846,2.2
2021,1,3,15,30,40.1,7.800000000000001,191,708,0,846,1.8
2021,1,3,16,30,40.87,5.300000000000001,20,2,6,847,2.2
2021,1,3,17,30,45.230000000000004,3.9000000000000004,0,0,6,848,2.6
2021,1,3,18,30,50.35,2.8000000000000003,0,0,6,848,2.9000000000000004
2021,1,3,19,30,53.910000000000004,1.8,0,0,7,849,3.4000000000000004
2021,1,3,20,30,55.5,1.3,0,0,0,850,3.9000000000000004
2021,1,3,21,30,55.36,1.1,0,0,0,850,4.2
2021,1,3,22,30,53.9,1.1,0,0,0,851,4.3
2021,1,3,23,30,52.160000000000004,1.1,0,0,0,852,4.3
2021,1,4,0,30,51.33,0.9,0,0,0,852,4.1000000000000005
2021,1,4,1,30,51.95,0.6000000000000001,0,0,0,853,3.9000000000000004
2021,1,4,2,30,53.45,0.1,0,0,0,853,3.6
2021,1,4,3,30,54.86,-0.4,0,0,0,854,3.3000000000000003
2021,1,4,4,30,56.01,-0.9,0,0,0,855,3
2021,1,4,5,30,56.050000000000004,-1.2000000000000002,0,0,0,855,2.8000000000000003
2021,1,4,6,30,54.36,-1.1,0,0,0,856,2.7
2021,1,4,7,30,45.79,1.2000000000000002,17,3,8,856,3.2
2021,1,4,8,30,36.45,4.7,154,358,4,857,3.3000000000000003
2021,1,4,9,30,27.37,7.4,221,147,8,857,2.2
2021,1,4,10,30,21.8,9.4,336,288,8,856,1.8
2021,1,4,11,30,19.14,10.700000000000001,536,985,0,855,2.4000000000000004
2021,1,4,12,30,18.06,11.4,538,985,0,854,2.7
2021,1,4,13,30,17.68,11.700000000000001,474,949,0,854,2.9000000000000004
2021,1,4,14,30,19.67,10.5,358,887,0,854,2.5
2021,1,4,15,30,34.81,7,199,741,0,854,1.9000000000000001
2021,1,4,16,30,43.4,3.6,38,333,0,854,1.9000000000000001
2021,1,4,17,30,45.910000000000004,2.1,0,0,0,854,1.9000000000000001
2021,1,4,18,30,49.14,1.4000000000000001,0,0,0,854,1.7000000000000002
2021,1,4,19,30,50.19,1.1,0,0,0,853,1.6
2021,1,4,20,30,49.9,1.1,0,0,0,852,1.8
2021,1,4,21,30,48.84,1.3,0,0,0,851,2.2
2021,1,4,22,30,48.53,1.3,0,0,0,851,2.8000000000000003
2021,1,4,23,30,48.480000000000004,1.2000000000000002,0,0,0,850,3.3000000000000003
2021,1,5,0,30,48.42,1,0,0,0,849,3.7
2021,1,5,1,30,48.4,0.9,0,0,0,849,3.9000000000000004
2021,1,5,2,30,47.910000000000004,1,0,0,0,848,4
2021,1,5,3,30,47.94,1.1,0,0,7,847,4.2
2021,1,5,4,30,47.78,1.3,0,0,6,847,4.3
2021,1,5,5,30,47.95,1.3,0,0,8,846,4.6000000000000005
2021,1,5,6,30,46.82,1.7000000000000002,0,0,7,846,4.9
2021,1,5,7,30,42.19,3.3000000000000003,28,261,0,846,5.6000000000000005
2021,1,5,8,30,35.44,6.2,184,664,0,846,6.2
2021,1,5,9,30,29.85,9.600000000000001,250,264,8,845,7.1000000000000005
2021,1,5,10,30,26.23,12.5,468,952,0,845,8.200000000000001
2021,1,5,11,30,24.22,14,534,987,0,844,8.6
2021,1,5,12,30,21.88,14.4,359,456,8,844,8.6
