Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,505213,-,-,-,37.97,-104.18,-7,1433,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Relative Humidity,Temperature,GHI,DNI,Cloud Type,Pressure,Wind Speed
2017,1,1,0,30,71.58,0.7000000000000001,0,0,8,841,1.5
2017,1,1,1,30,72.28,0.2,0,0,8,840,1.7000000000000002
2017,1,1,2,30,72.04,-0.2,0,0,8,840,1.9000000000000001
2017,1,1,3,30,71.31,-0.6000000000000001,0,0,8,840,2.1
2017,1,1,4,30,68.84,-0.9,0,0,1,839,2.5
2017,1,1,5,30,66.14,-1.2000000000000002,0,0,8,839,3
2017,1,1,6,30,63.15,-1.3,0,0,8,839,3.5
2017,1,1,7,30,54.800000000000004,0.2,16,1,8,840,4.5
2017,1,1,8,30,43.82,3.3000000000000003,193,767,1,840,5.300000000000001
2017,1,1,9,30,34.24,6.800000000000001,352,907,1,840,6
2017,1,1,10,30,25.96,9.700000000000001,387,531,8,839,6.7
2017,1,1,11,30,22.57,11.3,414,289,4,838,6.9
2017,1,1,12,30,22.62,12.100000000000001,401,407,8,837,6.6000000000000005
2017,1,1,13,30,24.240000000000002,12.3,386,466,8,837,5.6000000000000005
2017,1,1,14,30,28.17,11.3,207,78,8,837,3.7
2017,1,1,15,30,42.26,8.700000000000001,190,741,1,838,2
2017,1,1,16,30,47.76,6.4,32,366,1,838,1.5
2017,1,1,17,30,49.870000000000005,5.1000000000000005,0,0,8,839,1.6
2017,1,1,18,30,53.120000000000005,4.3,0,0,8,839,2
2017,1,1,19,30,56.28,3.6,0,0,8,840,2.5
2017,1,1,20,30,59.67,2.9000000000000004,0,0,8,840,3
2017,1,1,21,30,62.870000000000005,2.3000000000000003,0,0,4,840,3.1
2017,1,1,22,30,65.63,1.7000000000000002,0,0,4,840,3.1
2017,1,1,23,30,68.78,0.9,0,0,4,840,3.2
2017,1,2,0,30,70.65,0.30000000000000004,0,0,4,840,3.4000000000000004
2017,1,2,1,30,71.31,-0.1,0,0,4,840,3.6
2017,1,2,2,30,71.86,-0.5,0,0,4,840,3.7
2017,1,2,3,30,71.84,-0.8,0,0,4,841,3.8000000000000003
2017,1,2,4,30,71.94,-1.2000000000000002,0,0,4,841,3.8000000000000003
2017,1,2,5,30,71.75,-1.6,0,0,4,842,3.7
2017,1,2,6,30,68.45,-1.4000000000000001,0,0,8,842,3.7
2017,1,2,7,30,58.2,0.6000000000000001,18,1,6,843,4.1000000000000005
2017,1,2,8,30,46.76,4,101,21,6,843,5.1000000000000005
2017,1,2,9,30,38.06,7.2,156,26,6,843,6.300000000000001
2017,1,2,10,30,30.810000000000002,9.700000000000001,248,70,6,843,7.4
2017,1,2,11,30,25.7,11.100000000000001,332,147,8,842,7.7
2017,1,2,12,30,22.7,11.700000000000001,536,987,1,842,7.5
2017,1,2,13,30,22.09,11.5,331,129,4,842,6.6000000000000005
2017,1,2,14,30,25.25,10,285,436,7,843,4.7
2017,1,2,15,30,37.69,7.1000000000000005,163,340,7,844,3
2017,1,2,16,30,46.46,4.7,22,3,8,845,2.4000000000000004
2017,1,2,17,30,49.49,3.6,0,0,8,846,2.3000000000000003
2017,1,2,18,30,52.19,2.7,0,0,8,846,2.2
2017,1,2,19,30,55.81,1.5,0,0,1,847,1.9000000000000001
2017,1,2,20,30,59.4,0.2,0,0,4,847,1.4000000000000001
2017,1,2,21,30,63.92,-1,0,0,4,848,1.3
2017,1,2,22,30,69.52,-2.5,0,0,4,848,1.8
2017,1,2,23,30,77.02,-3.8000000000000003,0,0,4,849,2.4000000000000004
2017,1,3,0,30,82.89,-4.6000000000000005,0,0,4,850,2.5
2017,1,3,1,30,85.22,-5,0,0,4,850,2.3000000000000003
2017,1,3,2,30,85.12,-5.2,0,0,4,851,2.1
2017,1,3,3,30,83.61,-5.2,0,0,4,851,2
2017,1,3,4,30,82.16,-5.2,0,0,4,851,1.9000000000000001
2017,1,3,5,30,81.48,-5.300000000000001,0,0,4,852,1.9000000000000001
2017,1,3,6,30,80.38,-5.300000000000001,0,0,8,852,1.9000000000000001
2017,1,3,7,30,74.8,-4.5,11,0,8,852,1.6
2017,1,3,8,30,63.33,-2.3000000000000003,73,1,4,853,1.1
2017,1,3,9,30,52.42,0.30000000000000004,259,301,8,853,0.8
2017,1,3,10,30,44.38,2.5,334,150,4,852,0.7000000000000001
2017,1,3,11,30,40.15,3.8000000000000003,450,590,8,852,0.7000000000000001
2017,1,3,12,30,38.42,4.3,375,261,8,851,1
2017,1,3,13,30,39.07,4,466,930,1,851,1.9000000000000001
2017,1,3,14,30,42.15,2.9000000000000004,350,858,0,851,2.8000000000000003
2017,1,3,15,30,50.68,0.5,194,711,0,851,3.2
2017,1,3,16,30,61.7,-2.2,24,3,8,851,3
2017,1,3,17,30,65.32000000000001,-3.6,0,0,8,852,3
2017,1,3,18,30,66.92,-4.3,0,0,8,853,2.9000000000000004
2017,1,3,19,30,67.57000000000001,-4.7,0,0,8,853,2.6
2017,1,3,20,30,67.78,-4.9,0,0,8,853,2.3000000000000003
2017,1,3,21,30,67.6,-5,0,0,8,852,1.8
2017,1,3,22,30,67.37,-5,0,0,8,852,1.3
2017,1,3,23,30,67.71000000000001,-5,0,0,4,852,1
2017,1,4,0,30,67.62,-4.9,0,0,1,851,0.8
2017,1,4,1,30,68.19,-4.9,0,0,1,850,0.6000000000000001
2017,1,4,2,30,69.54,-5,0,0,1,850,0.6000000000000001
2017,1,4,3,30,70.95,-5.1000000000000005,0,0,1,849,0.6000000000000001
2017,1,4,4,30,71.73,-5.2,0,0,1,848,0.7000000000000001
2017,1,4,5,30,71.93,-5.300000000000001,0,0,1,848,1
2017,1,4,6,30,71.41,-5.300000000000001,0,0,1,847,1.3
2017,1,4,7,30,65.57000000000001,-4.2,12,0,4,846,1.3
2017,1,4,8,30,54.34,-1.3,186,732,1,846,1.2000000000000002
2017,1,4,9,30,43.53,2.8000000000000003,343,875,1,844,2.6
2017,1,4,10,30,36.28,6.800000000000001,356,379,8,843,5.2
2017,1,4,11,30,32.27,9.9,522,969,0,841,7.2
2017,1,4,12,30,31.3,11.3,441,551,8,840,8.1
2017,1,4,13,30,34.71,10.9,359,327,8,839,8.1
2017,1,4,14,30,38.65,9.3,230,120,8,839,7.7
2017,1,4,15,30,46.74,6.5,105,22,6,839,6.5
2017,1,4,16,30,56.85,3.5,19,1,8,840,4.7
2017,1,4,17,30,65.79,1,0,0,8,841,3
2017,1,4,18,30,71.4,-1.1,0,0,8,842,1.9000000000000001
2017,1,4,19,30,73.38,-2.8000000000000003,0,0,8,843,2.2
2017,1,4,20,30,75.28,-4.6000000000000005,0,0,4,844,3.3000000000000003
2017,1,4,21,30,77.82000000000001,-6.5,0,0,8,845,4.2
2017,1,4,22,30,77.11,-8.1,0,0,1,845,4.7
2017,1,4,23,30,74.29,-9.4,0,0,8,845,4.7
2017,1,5,0,30,70.67,-10,0,0,1,845,4.2
2017,1,5,1,30,69.33,-9.8,0,0,4,845,3.8000000000000003
2017,1,5,2,30,71.21000000000001,-9.600000000000001,0,0,1,844,3.9000000000000004
2017,1,5,3,30,72.39,-9.8,0,0,8,844,4.4
2017,1,5,4,30,72.52,-10.600000000000001,0,0,8,845,5.2
2017,1,5,5,30,70.31,-11.600000000000001,0,0,8,846,6
2017,1,5,6,30,66.72,-12.4,0,0,6,848,6.2
2017,1,5,7,30,61.97,-12.8,13,0,8,849,5.9
2017,1,5,8,30,56.27,-12.600000000000001,72,1,8,850,5.4
2017,1,5,9,30,51.36,-11.9,170,10,8,850,4.9
2017,1,5,10,30,48.59,-11.100000000000001,94,0,8,850,4.800000000000001
2017,1,5,11,30,48.17,-10.700000000000001,93,0,8,849,5.2
2017,1,5,12,30,49.35,-10.8,199,3,8,848,5.4
2017,1,5,13,30,51.84,-11.200000000000001,152,1,8,848,5.300000000000001
2017,1,5,14,30,53.46,-11.4,273,98,8,849,5.1000000000000005
2017,1,5,15,30,55.38,-11.600000000000001,70,1,6,849,4.7
2017,1,5,16,30,57.18,-11.9,16,0,6,849,4.2
2017,1,5,17,30,58.39,-12,0,0,6,850,3.7
2017,1,5,18,30,59.7,-12.100000000000001,0,0,6,850,3.2
2017,1,5,19,30,60.45,-12.100000000000001,0,0,6,850,2.8000000000000003
2017,1,5,20,30,61.09,-12.100000000000001,0,0,6,850,2.6
2017,1,5,21,30,62.09,-12.100000000000001,0,0,6,849,2.4000000000000004
2017,1,5,22,30,63.2,-12.100000000000001,0,0,6,849,2.2
2017,1,5,23,30,63.53,-12,0,0,6,849,1.9000000000000001
2017,1,6,0,30,64.55,-12,0,0,6,849,1.6
2017,1,6,1,30,64.57000000000001,-11.9,0,0,6,849,1.5
2017,1,6,2,30,64.74,-11.9,0,0,6,849,1.5
2017,1,6,3,30,63.49,-11.700000000000001,0,0,6,849,1.5
2017,1,6,4,30,62.6,-11.600000000000001,0,0,6,849,1.4000000000000001
2017,1,6,5,30,61.63,-11.4,0,0,6,850,1.1
2017,1,6,6,30,60.99,-11.200000000000001,0,0,8,851,0.8
2017,1,6,7,30,57.44,-10.4,13,0,8,851,0.7000000000000001
2017,1,6,8,30,53.21,-8.9,84,3,8,852,1.2000000000000002
2017,1,6,9,30,46.24,-7,228,42,8,853,1.5
2017,1,6,10,30,40.77,-5.2,497,1002,1,852,1.5
2017,1,6,11,30,37.04,-3.7,564,1028,1,852,1.4000000000000001
2017,1,6,12,30,34.56,-2.6,566,1030,0,852,1.3
2017,1,6,13,30,32.62,-1.8,505,1007,0,852,1.1
2017,1,6,14,30,33.32,-1.7000000000000002,385,952,0,852,0.7000000000000001
2017,1,6,15,30,38.14,-3.2,221,829,1,853,0.8
2017,1,6,16,30,45.22,-5.6000000000000005,46,494,1,853,1.2000000000000002
2017,1,6,17,30,47.13,-7.2,0,0,8,854,1.4000000000000001
2017,1,6,18,30,48.7,-8.200000000000001,0,0,1,855,1.4000000000000001
2017,1,6,19,30,50.79,-8.8,0,0,1,855,1.5
2017,1,6,20,30,52.5,-9.200000000000001,0,0,8,856,1.9000000000000001
2017,1,6,21,30,52.06,-9.5,0,0,8,856,2.5
2017,1,6,22,30,51.97,-10,0,0,8,856,3.1
2017,1,6,23,30,52.28,-10.600000000000001,0,0,1,857,3.5
2017,1,7,0,30,51.15,-11,0,0,1,857,3.8000000000000003
2017,1,7,1,30,49.42,-11.3,0,0,8,857,3.8000000000000003
2017,1,7,2,30,47.01,-11.4,0,0,8,857,3.5
2017,1,7,3,30,44.15,-11.3,0,0,8,858,3.3000000000000003
2017,1,7,4,30,40.7,-11,0,0,8,858,3.1
2017,1,7,5,30,38.1,-10.700000000000001,0,0,8,858,2.8000000000000003
2017,1,7,6,30,35.51,-10.100000000000001,0,0,8,859,2.7
2017,1,7,7,30,30.37,-7.7,18,0,8,859,2.8000000000000003
2017,1,7,8,30,27.68,-4,84,0,4,860,2.7
2017,1,7,9,30,25.7,-1,263,75,8,861,1.5
2017,1,7,10,30,24.03,1.2000000000000002,20,0,8,860,0.5
2017,1,7,11,30,24.330000000000002,2.7,52,0,8,860,0.4
2017,1,7,12,30,24.13,3.5,38,0,8,859,0.6000000000000001
2017,1,7,13,30,24.990000000000002,3.7,381,170,8,859,1
2017,1,7,14,30,27.7,2.8000000000000003,282,133,8,858,1.3
2017,1,7,15,30,42.85,0.2,111,8,8,858,1.3
2017,1,7,16,30,48.03,-2.1,22,0,8,858,1.3
2017,1,7,17,30,48.68,-3.1,0,0,8,858,1.3
2017,1,7,18,30,52,-3.9000000000000004,0,0,8,858,1
2017,1,7,19,30,55.81,-4.2,0,0,8,858,1
2017,1,7,20,30,58.660000000000004,-4.2,0,0,8,857,1.5
2017,1,7,21,30,60.68,-4,0,0,8,856,2.2
2017,1,7,22,30,62.93,-3.9000000000000004,0,0,1,855,2.7
2017,1,7,23,30,64.77,-4,0,0,8,854,3.1
2017,1,8,0,30,65.76,-4.3,0,0,8,853,3.6
2017,1,8,1,30,64.36,-4.3,0,0,1,853,4.1000000000000005
2017,1,8,2,30,63.96,-4.1000000000000005,0,0,1,853,4.1000000000000005
2017,1,8,3,30,65.42,-3.9000000000000004,0,0,8,853,3.9000000000000004
2017,1,8,4,30,66.09,-3.5,0,0,4,853,3.5
2017,1,8,5,30,67.15,-3.3000000000000003,0,0,1,854,3
2017,1,8,6,30,66.44,-3,0,0,4,855,2.9000000000000004
2017,1,8,7,30,59.02,-1.2000000000000002,10,0,4,855,3.2
2017,1,8,8,30,54,1.7000000000000002,102,2,4,855,3.6
2017,1,8,9,30,49.63,4.5,345,877,0,856,3.4000000000000004
2017,1,8,10,30,45.56,7.1000000000000005,37,0,8,855,3.2
2017,1,8,11,30,42.44,9.200000000000001,135,2,8,855,3
2017,1,8,12,30,41.54,10.5,195,5,8,854,2.7
2017,1,8,13,30,43.300000000000004,10.8,225,27,8,854,2
2017,1,8,14,30,59.63,9.200000000000001,164,17,8,854,1.3
2017,1,8,15,30,69.52,6.300000000000001,165,157,8,854,1.4000000000000001
2017,1,8,16,30,73.65,4,19,0,8,854,1.9000000000000001
2017,1,8,17,30,79.18,3.2,0,0,8,854,2.4000000000000004
2017,1,8,18,30,82.53,3,0,0,0,854,2.9000000000000004
2017,1,8,19,30,83.3,2.9000000000000004,0,0,0,854,3.2
2017,1,8,20,30,82.45,2.8000000000000003,0,0,8,853,3.4000000000000004
2017,1,8,21,30,80,3,0,0,1,853,3.5
2017,1,8,22,30,77.66,3.4000000000000004,0,0,4,852,3.6
2017,1,8,23,30,77.10000000000001,3.6,0,0,8,852,3.7
2017,1,9,0,30,77.18,3.8000000000000003,0,0,8,851,3.8000000000000003
2017,1,9,1,30,78.38,3.8000000000000003,0,0,1,850,3.9000000000000004
2017,1,9,2,30,79.7,3.7,0,0,8,850,4
2017,1,9,3,30,80.39,3.6,0,0,8,849,4.2
2017,1,9,4,30,80.81,3.5,0,0,8,848,4.2
2017,1,9,5,30,80.87,3.4000000000000004,0,0,8,848,4.3
2017,1,9,6,30,79.22,3.4000000000000004,0,0,8,848,4.4
2017,1,9,7,30,69.39,5,17,1,8,848,5
2017,1,9,8,30,59.120000000000005,7.800000000000001,71,6,6,847,6.1000000000000005
2017,1,9,9,30,50.74,10.5,96,4,6,846,7.7
2017,1,9,10,30,44.7,12.8,110,2,9,845,10
2017,1,9,11,30,39.87,14.3,168,12,9,843,12.8
2017,1,9,12,30,37.5,14.700000000000001,455,584,8,842,14.200000000000001
2017,1,9,13,30,38.88,14.200000000000001,339,252,8,841,14
2017,1,9,14,30,42.79,13,221,119,9,841,13
2017,1,9,15,30,48.410000000000004,11.3,111,29,6,841,11.9
2017,1,9,16,30,53.85,9.600000000000001,23,1,9,841,11
2017,1,9,17,30,55.69,8.700000000000001,0,0,9,841,10.200000000000001
2017,1,9,18,30,57.230000000000004,7.9,0,0,8,841,9.1
2017,1,9,19,30,61.44,6.800000000000001,0,0,1,841,7.7
2017,1,9,20,30,64.37,6,0,0,8,840,7.1000000000000005
2017,1,9,21,30,62.82,6,0,0,1,840,7.4
2017,1,9,22,30,59.14,6.1000000000000005,0,0,1,840,8.1
2017,1,9,23,30,55.120000000000005,6,0,0,1,840,8.5
2017,1,10,0,30,53.25,5.7,0,0,1,840,8.4
2017,1,10,1,30,53.800000000000004,5.2,0,0,1,841,7.4
2017,1,10,2,30,57.85,4.2,0,0,1,842,5.5
2017,1,10,3,30,64.19,2.9000000000000004,0,0,1,843,3.9000000000000004
2017,1,10,4,30,68.31,2.1,0,0,1,844,3
2017,1,10,5,30,69.73,1.6,0,0,8,845,2.6
2017,1,10,6,30,67.24,1.5,0,0,1,846,2.4000000000000004
2017,1,10,7,30,56.14,3.6,15,0,4,847,2.7
2017,1,10,8,30,48.07,7,129,43,4,847,4
2017,1,10,9,30,37.56,9.600000000000001,313,580,8,847,5.9
2017,1,10,10,30,30.42,11.100000000000001,385,452,8,847,7.2
2017,1,10,11,30,27.46,11.9,488,639,8,846,7.9
2017,1,10,12,30,27.01,12.3,545,970,1,845,8.3
2017,1,10,13,30,27.67,12.100000000000001,488,949,1,844,8.200000000000001
2017,1,10,14,30,29.8,11.200000000000001,375,904,1,844,7.2
2017,1,10,15,30,38.2,8.5,154,146,8,844,5.300000000000001
2017,1,10,16,30,51.79,5.4,30,1,4,844,3.9000000000000004
2017,1,10,17,30,57.68,3.8000000000000003,0,0,1,844,3.5
2017,1,10,18,30,59.2,3,0,0,8,844,3.4000000000000004
2017,1,10,19,30,59.620000000000005,2.3000000000000003,0,0,8,844,3.5
2017,1,10,20,30,58.02,1.9000000000000001,0,0,8,843,3.8000000000000003
2017,1,10,21,30,55.03,1.9000000000000001,0,0,1,842,4.3
2017,1,10,22,30,52.77,2.2,0,0,8,841,5
2017,1,10,23,30,52.18,2.6,0,0,4,840,5.800000000000001
2017,1,11,0,30,51.94,3.2,0,0,8,839,6.6000000000000005
2017,1,11,1,30,51.75,3.8000000000000003,0,0,8,838,7.300000000000001
2017,1,11,2,30,51.19,4.5,0,0,8,838,8.1
2017,1,11,3,30,49.5,5.300000000000001,0,0,8,838,8.700000000000001
2017,1,11,4,30,47.67,5.6000000000000005,0,0,8,838,8.8
2017,1,11,5,30,46.25,5.6000000000000005,0,0,8,838,8.700000000000001
2017,1,11,6,30,45.93,5.9,0,0,1,838,8.6
2017,1,11,7,30,45.54,7.300000000000001,31,355,1,839,8.6
2017,1,11,8,30,43.47,9.5,194,751,1,839,9.4
2017,1,11,9,30,39.160000000000004,11.700000000000001,357,905,1,839,10.700000000000001
2017,1,11,10,30,34.68,13.3,479,965,1,839,11.3
2017,1,11,11,30,32.92,14.100000000000001,546,989,1,838,11.200000000000001
2017,1,11,12,30,32.410000000000004,14.4,551,991,1,838,11
2017,1,11,13,30,32.56,14.200000000000001,494,971,0,839,10.4
2017,1,11,14,30,33.95,13.200000000000001,381,918,0,839,9.200000000000001
2017,1,11,15,30,37.88,11.100000000000001,224,802,0,840,7.7
2017,1,11,16,30,45.22,8.5,55,496,1,841,6.4
2017,1,11,17,30,51.57,6.7,0,0,3,841,6.1000000000000005
2017,1,11,18,30,55.160000000000004,5.6000000000000005,0,0,3,842,6
2017,1,11,19,30,56.27,5,0,0,3,842,6
2017,1,11,20,30,55.980000000000004,4.6000000000000005,0,0,3,843,5.800000000000001
2017,1,11,21,30,56.89,3.9000000000000004,0,0,1,844,5.1000000000000005
2017,1,11,22,30,58.18,3.1,0,0,4,845,4.7
2017,1,11,23,30,58.15,2.6,0,0,4,845,4.4
2017,1,12,0,30,59,2,0,0,4,846,4.2
2017,1,12,1,30,60.4,1.4000000000000001,0,0,4,846,3.9000000000000004
